Account,date,Net PnL,Size USD,Fee,Trade Count,sentiment_value,rolling_7d_Net PnL_mean,rolling_7d_Net PnL_std,rolling_7d_Size USD_mean,rolling_7d_Size USD_std,rolling_7d_Trade Count_mean,rolling_7d_Trade Count_std,next_day_pnl,target_profitable,target_volatility,pred_profitability,pred_volatility
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,8227.72384,23710.0,2.27616,1,21.0,12853.461580857142,30535.42698090613,48339.55,96065.1201296662,27.428571428571427,48.63077606775756,8515.195638,1,42366.056556743264,1,34621.55098927682
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,8515.195638,26769.52,2.569862,13,10.0,14070.074443,30104.52269301705,50535.19571428571,95252.32600173338,28.285714285714285,48.26218079654189,15697.664212999998,1,4232.227625449042,1,9966.265783074003
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,15697.664212999998,22702.71,2.835787,3,16.0,16312.733672999995,29459.41384601435,52364.15428571428,94461.67314185204,27.857142857142858,48.50576794371494,-1.06357,0,7858.801644583442,0,10441.023913220997
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,-1.06357,11079.01,1.06357,14,20.0,16312.668284571426,29459.45609063112,53045.3,94090.70768689577,28.571428571428573,48.217760015915104,10911.933514,1,8046.187271864447,1,7876.943531679609
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,10911.933514,34151.01,3.278486,25,26.0,17871.60833342857,28732.063815255337,56961.45285714285,92397.36330126536,29.571428571428573,48.03421399675148,17241.614508,1,8722.273347993822,1,10120.989002394397
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17241.614508,60552.15,5.812992,16,33.0,20334.895433142858,27663.655761141687,63535.57,90492.95631290038,29.857142857142858,47.93199547772021,169087.208714,1,89551.25815778616,1,10885.796652853001
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,169087.208714,469661.83,45.087396,155,15.0,32811.468122428574,60356.30496106738,92660.89,166947.9629347627,32.42857142857143,54.64996841370586,-0.476632,0,93045.70518686072,0,85481.62416974301
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,-0.476632,4965.01,0.476632,10,34.0,31636.01091214286,60991.6560268309,89983.03428571428,168382.44154651734,33.714285714285715,53.88789067967647,-0.322746,0,97622.7762281324,0,74027.13062137873
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,-0.322746,3362.0,0.322746,7,28.0,30419.508285857148,61611.44237244888,86639.10285714285,170070.99585054754,32.857142857142854,54.318285967767714,-0.469475,0,0.0868658703797819,0,8645.386233299421
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,-0.469475,4890.49,0.469475,21,27.0,28176.917759000004,62515.67384191079,84094.5,171315.74656374595,35.42857142857143,53.08124949187847,-2682.28098,0,1548.3869530801355,0,4922.116287999185
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2682.28098,23760.49,2.28098,35,20.0,27793.88670042857,62724.95699605517,85906.14000000001,170479.94350776996,38.42857142857143,52.2553255431353,-0.568848,0,1548.3159086113476,0,9652.068795454468
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,-0.568848,5925.5,0.568848,1,46.0,26234.95779157144,63346.98227669905,81873.9242857143,172232.86793321493,35.0,54.040108561450296,-3550.699278,0,1850.6375644284385,0,7778.259631697617
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-3550.699278,18973.91,3.799278,12,43.0,23264.62725071429,64318.978640811314,75934.17571428571,173800.5534253805,34.42857142857143,54.29504932268117,-4527.677666,0,2382.3177471619583,0,4911.174300366768
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,-4527.677666,10200.0,0.979197,5,45.0,-1537.4993749999958,1989.750078281002,10296.771428571428,7973.167958353061,13.0,11.561430130683128,7847.229362,1,6879.990164779884,1,4619.905775056292
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,7847.229362,8027.5,0.7706379999999999,3,31.0,-416.3985187142815,4096.080583699043,10734.270000000002,7711.577028921752,12.0,12.151817422372163,6334.768224,1,6750.538168161044,1,5969.214994808305
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6334.768224,8664.4,0.8317760000000001,6,38.0,488.6144770000043,4836.304556362345,11491.755714285717,7103.145151392834,11.857142857142858,12.226045578035096,14606.315223,1,4404.377938048473,1,4831.908715768384
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,14606.315223,36300.0,3.484777,44,29.0,2575.298005285719,7175.532323833999,15978.828571428572,11057.904729064843,15.142857142857142,17.179722266173517,18368.635797,1,6156.128580836106,0,3130.5157876786475
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18368.635797,62440.0,5.994203,55,37.0,5582.571830571433,8826.202425895026,21504.472857142857,20888.675259188112,18.0,22.015146301277845,-9048.919425,0,14862.971420641945,1,6087.655910292704
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,90.385116,9255.8,-0.185116,2,49.0,417.3145756666666,646.62946513152,21601.73,28341.982246252643,19.666666666666668,24.78574859336173,1.487642,1,645.9652009894897,1,825.9711827907352
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.487642,2068.86,0.227798,2,55.0,313.35784225,567.4338021374587,16718.5125,25117.627761670192,15.25,22.08128921357024,3628.560993,1,2068.906812425452,1,1408.988711477769
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3628.560993,218138.7,10.742176,88,74.0,976.3984724,1561.921965401817,57002.55,92667.09127186092,29.8,37.7385744298854,1021.188521,1,1870.5543823472556,1,1906.3330022784476
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1021.188521,76437.88,3.518759,52,72.0,983.8634805,1397.1451388024575,60241.77166666667,83262.87999982187,33.5,34.94996423460259,5489.529323,1,2244.5364724082187,1,2322.760004311397
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5489.529323,464143.87,2.2395110000000007,170,72.0,1627.5300294285714,2127.633701055416,117942.07142857143,170536.00246433678,53.0,60.66025607155534,1658.69452,1,2416.8774175733115,1,2498.6935993783127
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1658.69452,202359.19,11.317838,64,76.0,1864.567879,2004.90658674929,146632.41142857142,164472.36665992887,60.85714285714285,57.490371864711896,480.7657549999999,1,2618.8586554519816,1,2524.4017883196766
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,480.7657549999999,157048.17,-3.140925,97,72.0,1767.230267142857,2060.463873654476,161350.35285714286,159333.26651939028,67.85714285714286,58.635679045636174,4323.475692,1,1968.713392462984,1,2460.7949423940618
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4323.475692,236374.11,2.351851,95,75.0,2371.957492285714,2106.964014136619,193795.8257142857,145744.86216386574,81.14285714285714,51.30441362244439,3050.667428,1,1957.5007512009388,1,2162.7001127952053
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,3050.667428,117709.42,2.646102,35,72.0,2807.5546045714286,1832.534224205299,210315.9057142857,125544.7526668296,85.85714285714286,43.78518992927697,1858.32934,1,1232.7920566598068,1,1855.0358427099436
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,1858.32934,98041.92,0.4692299999999999,21,78.0,2554.6643684285714,1822.4705260354572,193159.2228571429,132320.75859073378,76.28571428571429,50.10560276627184,3869.90265,1,1011.5370850480668,1,1248.1448396812002
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,3869.90265,368033.23,24.20242,86,74.0,2961.6235297142857,1739.1274708691965,234815.70142857145,135316.24069267372,81.14285714285714,48.99465471330715,1420.619999,1,1306.2032864497394,1,1495.157417391831
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,1420.619999,111106.14,-2.067069,143,76.0,2380.3507691428567,1400.3942412919205,184381.74,95542.71767300318,77.28571428571429,41.29049239116387,-30.6809,0,1971.4551239485688,1,1853.2413649591408
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.6809,4480.13,-0.0896,5,74.0,2139.011423428571,1665.893023547015,156113.30285714284,116345.84522351965,68.85714285714286,49.63341808173391,4416.935027,1,2268.0926451007585,1,2252.0457148813166
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.935027,191687.17,-0.0877269999999998,37,72.0,2701.3213194285718,1677.150743984407,161061.73142857145,117126.25071142123,60.285714285714285,49.14168049532659,316.26628700000003,1,2473.7671643293515,1,4303.162034182236
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,316.26628700000003,206785.98,-4.135694,55,79.0,2128.862833,1714.650079790641,156834.85571428572,114458.90006715346,54.57142857142857,46.69709892080073,2505.124387,1,2051.8935896859603,1,2323.6916012731717
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2505.124387,171107.13,-1.377152,45,82.0,2050.928112857143,1677.7704291800212,164463.1,113189.0793795732,56.0,46.14831163397711,8498.04042,1,4235.712657943012,1,3271.3463686191435
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,8498.04042,370839.64,-4.847684,109,80.0,2999.458267142857,2947.306067034417,203434.20285714284,131920.9872418822,68.57142857142857,47.00303941540073,8244.788263,1,3389.2703404290646,1,3134.3720357409697
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,8244.788263,472974.7,-0.546854,137,80.0,3624.441926142857,3562.3320928931576,218425.84142857144,157270.93211158793,75.85714285714286,53.639004997696006,1675.920233,1,3867.7187009151808,1,4524.097794017725
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,1675.920233,60253.79,-1.205066,24,80.0,3660.9133881428575,3537.227119502153,211161.22,164081.44978962324,58.85714285714285,47.29492069778238,8363.593348,1,3827.294813504522,1,4298.3414824522115
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8363.593348,390745.68,-2.507103,79,83.0,4860.095423571429,3499.8314651703763,266342.0128571429,147057.47119062615,69.42857142857143,41.11713812534924,26775.275262,1,12998.029501089744,1,9320.84067680222
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,26775.275262,1574220.16,-1.503619,287,82.0,8054.144028571429,8964.355456319205,463846.72571428574,510174.8915819983,105.14285714285714,88.97645488447785,19795.4645,1,9295.119393276373,1,7393.780825074422
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,19795.4645,841810.32,-4.438459,180,90.0,10836.886630428571,9182.739898267348,554564.4885714286,513296.3380832071,123.0,89.77564628932873,6818.180457,1,10127.629637628204,1,9114.809215697876
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,6818.180457,327218.02,-3.355318,82,75.0,11453.037497571428,8660.355229676887,576866.0442857143,496991.63966076274,128.28571428571428,85.40045723084913,4275.557865,1,8324.08486198501,1,6837.883771599863
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,4275.557865,183583.18,-3.671629,67,81.0,10849.825704,9039.24472413991,550115.1214285714,514655.1253538745,122.28571428571428,88.40383529710739,9947.64986,1,2841.10119464867,1,4195.409224574832
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,9947.64986,658178.75,1.851764,117,84.0,11093.091646428573,8980.17375528459,576572.8428571429,514789.02059607167,119.42857142857144,88.17191000701817,2480.646128,1,3897.659136735469,1,4369.86567249441
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,2480.646128,219973.85,2.281072,42,79.0,11208.05248857143,8843.639074329389,599389.9942857142,491083.75642141525,122.0,85.13518661517104,3579.7066050000003,1,4031.4344007376353,1,5521.173408695073
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,3579.7066050000003,176519.44999999998,8.47289,42,82.0,10524.640096714284,9274.436713332396,568786.2471428572,512463.081091744,116.71428571428572,89.29672313083364,3034.220047,1,549.5351976684018,1,4336.51787190443
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,3034.220047,103040.85,4.945953,8,81.0,7133.060780285714,6158.9316650185,358617.7742857143,280635.1040785491,76.85714285714286,57.07430411731877,3390.791784,1,277.0041510455726,1,2025.1456224478452
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,3390.791784,199866.9,9.593594,17,88.0,4789.536106571429,2671.3913207533747,266911.5714285714,185019.35943857653,53.57142857142857,38.06510713176021,5495.556853,1,1330.1226930800774,1,2511.17445608962
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,5495.556853,249644.77,13.697647,35,83.0,4600.589877428572,2547.9126156813613,255829.67857142855,183118.63024169244,46.85714285714285,36.32000629326567,72.945631,1,2733.8267305378413,1,2517.0884472545567
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,72.945631,4940.99,0.665249,7,79.0,4000.216701142857,3077.3888590919632,230309.36571428573,205896.88736862797,38.285714285714285,37.82289556038023,1233.420843,1,2855.32305674755,1,3441.4702119844587
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1233.420843,51241.71,11.217557,6,77.0,2755.3268415714288,1744.3659757772837,143604.07428571428,91950.64958127984,22.428571428571427,16.681897802280062,825.424563,1,588.6974640769363,1,1525.4482388562815
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,825.424563,180988.91,17.37493,10,79.0,2518.866618,1893.6100968698008,138034.79714285716,87633.41934253935,17.857142857142858,14.6904568958738,2576.364022,1,916.1282966556612,1,1659.1031778393126
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,2576.364022,144362.44,16.783601,59,74.0,2375.531963285714,1837.0567902924531,133440.9385714286,86109.37126368695,20.285714285714285,19.847034083327515,2087.782833,1,903.5161840613596,1,3092.289396727757
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,2087.782833,97908.18,9.399167,23,78.0,2240.326647,1815.19659780271,132707.69999999998,86432.62404082072,22.428571428571427,19.09500059227676,1288.12964,1,650.3466550343508,1,955.5715054433099
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,1288.12964,92592.21,8.888837,19,74.0,1939.9463407142853,1766.406094395455,117382.7442857143,81933.41352512775,22.714285714285715,19.015031647920825,3175.555211,1,947.3708585236554,1,1069.8804837362065
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,3175.555211,174578.85,19.752189,111,81.0,1608.5175347142856,1067.4417027821228,106659.04142857144,64873.81592154217,33.57142857142857,38.70338978632728,-40.025686,0,1615.8760452252986,0,1724.935957556678
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-40.025686,12798.69,1.244826,11,83.0,1592.378775142857,1095.0252048235518,107781.57,62857.05349500901,34.142857142857146,38.27283009929531,225.796639,1,1784.7360984520349,1,1656.4387965456315
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,225.796639,15309.83,2.054369,10,80.0,1448.432460285714,1210.2433186514604,102648.44428571429,69373.24065884952,34.714285714285715,37.80967374325557,1090.635686,1,591.1857045825694,1,1470.0263301072982
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1090.635686,101103.92,9.939454,45,75.0,1486.3197635714284,1191.4952020745511,91236.30285714284,60317.73827007259,39.71428571428572,36.27999579986327,2470.617401,1,1132.2187924937482,1,1371.2730085498195
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2470.617401,204481.03,36.505066,48,79.0,1471.2131034285717,1175.9402461328357,99824.67285714284,72243.84447047154,38.142857142857146,35.53603134579782,126.127164,1,1178.3647351402435,1,1203.8305172639855
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.127164,6887.91,0.6612359999999999,2,71.0,1190.9765792857145,1236.687993636544,86821.77714285716,80379.39231133735,35.142857142857146,37.83925902828338,5262.477468,1,2571.4202155779594,1,3197.325275158601
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5262.477468,305295.15,33.956321,82,79.0,1758.7405547142855,1978.533649307932,117207.91142857145,115469.45981835084,44.142857142857146,40.74075998075545,1213.744372,1,2706.6967974262125,1,2427.1853249716114
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1213.744372,48774.27,4.682328,2,76.0,1478.4818634285712,1880.931282604508,99235.82857142856,114840.42933239296,28.571428571428573,30.46231082751902,2203.320622,1,2110.684780098551,1,2088.373758200457
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2203.320622,261851.91,34.478052,93,79.0,1798.9599074285711,1766.7294525353332,134814.86000000002,121957.29028946332,40.285714285714285,37.52649857418216,6557.118617,1,2842.723648720212,1,1993.4171261247716
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6557.118617,330222.55,64.333138,71,72.0,2703.434475714286,2351.124187643824,179802.39142857143,128437.4368814566,49.0,36.38681079732051,454.563573,1,3142.5808465533173,1,2887.637738309491
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,454.563573,70396.23,7.409347,43,72.0,2612.567031,2434.653015241657,175415.57857142857,132047.0882047415,48.71428571428572,36.43127907771144,3750.942997,1,3054.557168731728,1,2928.0923078593787
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3750.942997,241097.24,23.145723,38,74.0,2795.4706875714287,2470.0467518230857,180646.4657142857,134099.6805485049,47.285714285714285,36.65930662062176,2449.275138,1,1660.287663311617,1,4783.834688943696
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2449.275138,181816.09,18.427083,46,65.0,3127.3489695714284,2192.0401414518738,205636.20571428572,110554.86461439886,53.57142857142857,30.923869652514608,2430.8474370000004,1,756.8939911296515,1,1576.7923979809507
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2430.8474370000004,97562.99,10.620963,14,67.0,2722.830393714285,1983.7310647277836,175960.18285714285,107173.93883294586,43.85714285714285,31.184550509446037,356.44333500000005,1,1203.012670631966,0,1840.4877228575624
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,356.44333500000005,40396.43,3.878045,12,71.0,2600.358817,2114.575832327962,174763.34857142856,108864.41625791816,45.285714285714285,29.107354658884677,-13.932028,0,1317.6542870063338,0,1596.7876668663534
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.932028,330.51,0.087448,7,48.0,2283.6084384285714,2338.2025639965022,137403.14857142858,118448.77415657486,33.0,23.15167380558048,0.898335,1,209.6863118281729,1,2521.1401645990895
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.898335,82.3,0.017665,2,69.0,1347.005541,1506.1235362855082,90240.2557142857,91549.61973496116,23.142857142857142,18.4971040204368,-0.004568,0,8.313934508873016,0,445.25341223433
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,-0.004568,47.59,0.004568,1,68.0,1282.0672351428573,1559.85647426541,80190.45,97742.80763780982,17.142857142857142,17.780406551675345,1.5308940000000004,1,0.7716873055808582,1,531.2739769259621
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.5308940000000004,139.38,0.034866,3,64.0,746.4369347142858,1164.4054551707002,45767.898571428566,70172.08975274481,12.142857142857142,15.741966961263978,-0.003549,0,0.8862053400393789,0,446.5496127984797
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,-0.003549,10.56,0.003549,1,76.0,396.5399794285715,906.9693745397824,19795.68,37433.19329397451,5.714285714285714,5.407226205560355,-1.40706,0,1.4694631485520346,0,436.1803815048234
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40706,11.97,0.00402,1,70.0,49.07505128571429,135.6420278726828,5859.82,15229.615229628214,3.857142857142857,4.180453381655395,-0.023602,0,0.8045910766676553,0,427.1545064765867
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,-0.023602,117.12,0.039342,7,78.0,-1.848796857142857,5.405338499235769,105.63285714285712,110.7290445810395,3.142857142857143,2.73426232761125,3605.184012,1,2081.867071269972,1,1489.1846546724596
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3605.184012,214389.55,29.384128,153,78.0,515.1677802857142,1362.5693865218482,30685.49571428572,81005.88873178061,24.0,56.92392584259571,1541.650236,1,1808.8878630947784,1,1798.2219756656166
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1541.650236,161572.27,25.752448,23,74.0,735.2751947142858,1389.8221859197731,53755.49142857144,92952.44593746692,27.0,56.11892134862658,292.20056200000016,1,1673.078772429487,1,2732.9065295321316
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,292.20056200000016,185290.04,31.148417,52,83.0,777.0187847142859,1368.2784414733237,80218.69857142857,101123.38395954244,34.285714285714285,55.48787941437989,8256.964239,1,4283.573801496532,1,3508.8854056768837
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8256.964239,117862.64,19.661017,26,76.0,1956.366405428572,3078.0213400131465,97036.30714285714,95201.69646383682,37.57142857142857,53.98721188966003,-38.796083,0,4696.925564123992,0,3887.4542343160906
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-38.796083,60033.97,5.763223,36,83.0,1950.8246148571432,3082.162855150055,105611.08,87388.66087399248,42.57142857142857,51.60380200094158,125.476109,1,4742.84942275324,1,3779.702755948204
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,125.476109,6576.3,0.849321,14,80.0,1968.9507818571435,3069.1137685008525,106548.84142857142,86092.22587577801,44.42857142857143,50.06947554101582,754.053381,1,418.470431552818,1,1394.1304926828116
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,754.053381,50820.630000000005,4.878869,10,83.0,2076.676065142857,3000.9620223554966,113792.2,77332.4928005626,44.85714285714285,49.707238143046375,3130.013417,1,1584.6944981450654,1,1692.9692797991222
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3130.013417,132567.97,16.281381,67,87.0,2008.7945515714289,2965.792926344732,102103.40285714286,64753.62733473794,32.57142857142857,20.670890505387423,2490.40123308,1,1229.443892030752,1,1442.7307725238902
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2490.40123308,171689.47,16.79201892,115,81.0,2144.330408297143,2962.563571656398,103548.71714285716,66394.33405231293,45.71428571428572,36.64566498106921,12923.77262424,1,5847.820986502759,1,2124.488893091838
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,12923.77262424,687924.26,103.51397576,235,75.0,3948.840702902857,4875.6689317565015,175353.60571428572,232798.47602356228,71.85714285714286,80.68752190070151,3478.571108,1,5759.680980314177,1,4013.014453944973
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3478.571108,228247.86,30.702335,219,74.0,3266.2131127600005,4491.329559911699,191122.9228571429,231992.33970434425,99.42857142857144,94.24234211658282,22.969353,1,6678.120247180061,1,2590.5955398748115
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,22.969353,12857.89,1.435247,8,73.0,3275.036746474286,4483.808771569105,184383.48285714284,237064.98479908973,95.42857142857144,97.90617471650624,650.988932,1,1840.7794111371536,1,2434.642919662181
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,650.988932,59343.64,6.704633,51,70.0,3350.110006902857,4426.316929504343,191921.6742857143,231236.04095627947,100.71428571428572,93.68513629122154,3404.724908,1,1798.7838971045935,1,2285.875104605573
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3404.724908,205117.68,25.233412,53,70.0,3728.777367902857,4278.111720393732,213964.11,222742.07314199692,106.85714285714286,87.98187042686418,11132.181057,1,5433.722307979372,1,4772.706442558845
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11132.181057,633196.38,74.525164,232,78.0,4871.944173617143,5084.576266318376,285482.45428571425,268020.65732029936,130.42857142857142,97.149124447688,3685.384558,1,4382.676626434546,1,6136.5286395407
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3685.384558,226664.16,24.977222,49,70.0,5042.656077177143,5010.816199544746,293335.9814285714,264918.0501439325,121.0,101.97875595763394,3900.26386,1,4238.741510484185,1,4479.679540646837
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3900.26386,217121.19,44.465579,50,61.0,3753.583396571429,3610.4195793104905,226078.4,199805.38397049,94.57142857142856,90.87877849615045,99.700074,1,2134.931358173701,1,2905.8333366918932
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,99.700074,42271.19,4.980566,9,63.0,3270.887534571429,3869.863084179424,199510.30428571423,211491.72036736176,64.57142857142857,76.47844389729947,-3278.530751,0,3591.467217943034,0,3926.382319479928
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3278.530751,255051.3,29.149313,33,77.0,2799.2446625714288,4484.116786243127,234109.36285714287,195037.81734650096,68.14285714285714,73.93787611102664,16105.921621,1,10355.09991486452,1,5360.550709866619
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16105.921621,683441.43,104.420046,409,76.0,5007.092189571429,6569.808903749094,323266.19,239427.1535232748,119.28571428571428,147.41179767996212,536.148554,1,10269.100945069871,1,8645.086228305005
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,536.148554,80548.71,12.473436,35,84.0,4597.295567571428,6772.746333384916,305470.6228571428,253866.13935902176,116.71428571428572,148.9101678705591,3519.6145260000003,1,8263.716162171506,1,6754.697934635234
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3519.6145260000003,175718.74,21.102389,137,75.0,3509.786063142858,6129.144679182867,240116.67428571428,210642.47329353343,103.14285714285714,140.75798209625455,2545.53484,1,1521.3773193570385,1,1876.040418935316
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2545.53484,253685.34,37.181053,128,71.0,3346.9503891428576,6138.835725431181,243976.84285714288,210602.4460012124,114.42857142857144,138.84746683904262,1137.520116,1,1197.6164157630844,1,1499.407779412874
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1137.520116,121182.37,12.812707,37,72.0,2952.272711428572,6185.9633773141,230271.29714285716,215701.45423739307,112.57142857142856,139.93552937318088,38.026646,1,1256.9134613906358,1,1766.59229428269
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,38.026646,47911.02,7.354436,36,72.0,2943.462221714286,6190.745425468895,231076.98714285716,214891.2091423698,116.42857142857144,136.9450706705151,5011.992228,1,2612.813096012239,1,2103.252368885903
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5011.992228,290703.24,37.26512,134,70.0,4127.822647285715,5563.251837558147,236170.1214285714,215973.89226280103,130.85714285714286,131.91844522460147,6170.100335,1,3257.9102638998834,1,3191.7012425644543
